custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m1-R86-l-s1,claude-opus-4-8,R86,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,77,3,0.00023,B
r1-m1-R86-l-s2,claude-opus-4-8,R86,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,77,3,0.00023,A
r1-m1-R86-l-s3,claude-opus-4-8,R86,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-8,77,3,0.00023,A
r1-m1-R86-u-s0,claude-opus-4-8,R86,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,56,3,0.000178,A
r1-m1-R86-u-s1,claude-opus-4-8,R86,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,56,3,0.000178,B
r1-m1-R86-u-s2,claude-opus-4-8,R86,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,56,3,0.000178,A
r1-m1-R86-u-s3,claude-opus-4-8,R86,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,56,3,0.000178,B
r1-m1-R91-l-s0,claude-opus-4-8,R91,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,93,3,0.00027,A
r1-m1-R91-l-s1,claude-opus-4-8,R91,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,93,3,0.00027,B
r1-m1-R91-l-s2,claude-opus-4-8,R91,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,93,3,0.00027,A
r1-m1-R91-l-s3,claude-opus-4-8,R91,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,93,3,0.00027,B
r1-m1-R91-u-s0,claude-opus-4-8,R91,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,72,3,0.000218,A
r1-m1-R91-u-s1,claude-opus-4-8,R91,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,72,3,0.000218,B
r1-m1-R91-u-s2,claude-opus-4-8,R91,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-8,72,3,0.000218,A
r1-m1-R91-u-s3,claude-opus-4-8,R91,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-8,72,3,0.000218,B
r1-m2-R01-l-s0,claude-opus-5,R01,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,71,32,0.000577,**A**
r1-m2-R01-l-s1,claude-opus-5,R01,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,71,3,0.000215,B
r1-m2-R01-l-s2,claude-opus-5,R01,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,71,3,0.000215,A
r1-m2-R01-l-s3,claude-opus-5,R01,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,71,36,0.000628,B
r1-m2-R01-u-s0,claude-opus-5,R01,unlabeled,0,AB,unreadable,succeeded,end_turn,,,claude-opus-5,50,240,0.003125,"**A) Second Spin**

It's shorter, more memorable, and does double duty — ""second"" signals used/secondhand while ""spin"" evokes records on a turntable. That kind of compact double meaning is what makes a name stick, and it's easy to say, spell, and put on a sign or tote bag.

""The Groove Archive"" isn't bad — it has a nice crate-digging, curatorial feel — but it's longer, a touch generic (""groove"" is heavily used in music branding), and ""Archive"" leans a little cold and institutional for a shop you want people to browse in for an hour."
r1-m2-R01-u-s1,claude-opus-5,R01,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,50,3,0.000162,B
r1-m2-R01-u-s2,claude-opus-5,R01,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,50,80,0.001125,**A**
r1-m2-R01-u-s3,claude-opus-5,R01,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,50,72,0.001025,B
r1-m2-R11-l-s0,claude-opus-5,R11,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,79,3,0.000235,A
r1-m2-R11-l-s1,claude-opus-5,R11,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,79,14,0.000373,**B**
r1-m2-R11-l-s2,claude-opus-5,R11,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,79,3,0.000235,A
r1-m2-R11-l-s3,claude-opus-5,R11,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,79,12,0.000347,B
r1-m2-R11-u-s0,claude-opus-5,R11,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,58,3,0.000182,A
r1-m2-R11-u-s1,claude-opus-5,R11,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,58,32,0.000545,B
r1-m2-R11-u-s2,claude-opus-5,R11,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,58,78,0.00112,A
r1-m2-R11-u-s3,claude-opus-5,R11,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,58,12,0.000295,B
r1-m2-R17-l-s0,claude-opus-5,R17,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,75,54,0.000862,**B**
r1-m2-R17-l-s1,claude-opus-5,R17,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,75,101,0.00145,A
r1-m2-R17-l-s2,claude-opus-5,R17,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,75,62,0.000963,B
r1-m2-R17-l-s3,claude-opus-5,R17,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,75,64,0.000988,A
r1-m2-R17-u-s0,claude-opus-5,R17,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,54,158,0.00211,B
r1-m2-R17-u-s1,claude-opus-5,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,54,96,0.001335,B
r1-m2-R17-u-s2,claude-opus-5,R17,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,54,184,0.002435,B
r1-m2-R17-u-s3,claude-opus-5,R17,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,54,170,0.00226,B
r1-m2-R22-l-s0,claude-opus-5,R22,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,83,111,0.001595,A
r1-m2-R22-l-s1,claude-opus-5,R22,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,83,3,0.000245,B
r1-m2-R22-l-s2,claude-opus-5,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,83,71,0.001095,B
r1-m2-R22-l-s3,claude-opus-5,R22,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,83,64,0.001007,**A**
r1-m2-R22-u-s0,claude-opus-5,R22,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,62,3,0.000192,A
r1-m2-R22-u-s1,claude-opus-5,R22,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,62,73,0.001068,**A**
r1-m2-R22-u-s2,claude-opus-5,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,62,3,0.000192,B
r1-m2-R22-u-s3,claude-opus-5,R22,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,62,3,0.000192,A
r1-m2-R36-l-s0,claude-opus-5,R36,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,72,3,0.000218,B
r1-m2-R36-l-s1,claude-opus-5,R36,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,72,30,0.000555,A
r1-m2-R36-l-s2,claude-opus-5,R36,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,72,34,0.000605,B
r1-m2-R36-l-s3,claude-opus-5,R36,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,72,57,0.000892,A
r1-m2-R36-u-s0,claude-opus-5,R36,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,51,3,0.000165,A
r1-m2-R36-u-s1,claude-opus-5,R36,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,51,19,0.000365,B
r1-m2-R36-u-s2,claude-opus-5,R36,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,51,20,0.000378,A
r1-m2-R36-u-s3,claude-opus-5,R36,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,51,18,0.000353,**B**
r1-m2-R43-l-s0,claude-opus-5,R43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,73,14,0.000358,**A**
r1-m2-R43-l-s1,claude-opus-5,R43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,73,3,0.00022,B
r1-m2-R43-l-s2,claude-opus-5,R43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,73,3,0.00022,A
r1-m2-R43-l-s3,claude-opus-5,R43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,73,3,0.00022,B
r1-m2-R43-u-s0,claude-opus-5,R43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,52,3,0.000168,A
r1-m2-R43-u-s1,claude-opus-5,R43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,52,3,0.000168,B
r1-m2-R43-u-s2,claude-opus-5,R43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,52,3,0.000168,A
r1-m2-R43-u-s3,claude-opus-5,R43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,52,3,0.000168,B
r1-m2-R51-l-s0,claude-opus-5,R51,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,82,3,0.000243,A
r1-m2-R51-l-s1,claude-opus-5,R51,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,82,3,0.000243,B
r1-m2-R51-l-s2,claude-opus-5,R51,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,82,29,0.000567,A
r1-m2-R51-l-s3,claude-opus-5,R51,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,82,3,0.000243,B
r1-m2-R51-u-s0,claude-opus-5,R51,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,61,12,0.000302,A
r1-m2-R51-u-s1,claude-opus-5,R51,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,61,3,0.00019,A
r1-m2-R51-u-s2,claude-opus-5,R51,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,61,112,0.001553,**A**
r1-m2-R51-u-s3,claude-opus-5,R51,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,61,59,0.00089,A
r1-m2-R60-l-s0,claude-opus-5,R60,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,75,12,0.000338,B
r1-m2-R60-l-s1,claude-opus-5,R60,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,75,3,0.000225,A
r1-m2-R60-l-s2,claude-opus-5,R60,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,75,12,0.000338,B
r1-m2-R60-l-s3,claude-opus-5,R60,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,75,62,0.000963,A
r1-m2-R60-u-s0,claude-opus-5,R60,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5,54,3,0.000172,B
r1-m2-R60-u-s1,claude-opus-5,R60,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,54,12,0.000285,A
r1-m2-R60-u-s2,claude-opus-5,R60,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5,54,3,0.000172,B
r1-m2-R60-u-s3,claude-opus-5,R60,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,54,3,0.000172,A
r1-m2-R65-l-s0,claude-opus-5,R65,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,88,14,0.000395,**A**
r1-m2-R65-l-s1,claude-opus-5,R65,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,88,3,0.000258,B
r1-m2-R65-l-s2,claude-opus-5,R65,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,88,14,0.000395,**A**
r1-m2-R65-l-s3,claude-opus-5,R65,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,88,3,0.000258,B
r1-m2-R65-u-s0,claude-opus-5,R65,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,67,3,0.000205,A
r1-m2-R65-u-s1,claude-opus-5,R65,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,67,3,0.000205,B
r1-m2-R65-u-s2,claude-opus-5,R65,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,67,3,0.000205,A
r1-m2-R65-u-s3,claude-opus-5,R65,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,67,20,0.000418,B
r1-m2-R75-l-s0,claude-opus-5,R75,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,87,3,0.000255,A
r1-m2-R75-l-s1,claude-opus-5,R75,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,87,3,0.000255,B
r1-m2-R75-l-s2,claude-opus-5,R75,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,87,3,0.000255,A
r1-m2-R75-l-s3,claude-opus-5,R75,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,87,3,0.000255,B
r1-m2-R75-u-s0,claude-opus-5,R75,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,66,3,0.000202,A
r1-m2-R75-u-s1,claude-opus-5,R75,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,66,31,0.000553,**B**
r1-m2-R75-u-s2,claude-opus-5,R75,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,66,3,0.000202,A
r1-m2-R75-u-s3,claude-opus-5,R75,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,66,3,0.000202,B
r1-m2-R86-l-s0,claude-opus-5,R86,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,77,46,0.000767,A
r1-m2-R86-l-s1,claude-opus-5,R86,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,77,3,0.00023,B
r1-m2-R86-l-s2,claude-opus-5,R86,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,77,37,0.000655,A
r1-m2-R86-l-s3,claude-opus-5,R86,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,77,3,0.00023,B
r1-m2-R86-u-s0,claude-opus-5,R86,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,56,37,0.000602,**A**
r1-m2-R86-u-s1,claude-opus-5,R86,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5,56,73,0.001053,A
r1-m2-R86-u-s2,claude-opus-5,R86,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,56,64,0.00094,**A**
r1-m2-R86-u-s3,claude-opus-5,R86,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5,56,69,0.001002,**A**
r1-m2-R91-l-s0,claude-opus-5,R91,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5,93,3,0.00027,A
r1-m2-R91-l-s1,claude-opus-5,R91,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,93,40,0.000732,**B**
r1-m2-R91-l-s2,claude-opus-5,R91,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5,93,3,0.00027,A
r1-m2-R91-l-s3,claude-opus-5,R91,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,93,3,0.00027,B
r1-m2-R91-u-s0,claude-opus-5,R91,unlabeled,0,AB,unreadable,succeeded,end_turn,,,claude-opus-5,72,498,0.006405,"**A**

The lead actor stuck on last year's lines is the stronger complication, for a few reasons:

**It's embodied in a character.** Comedy lives in people wanting things and failing. An actor confidently delivering *Oklahoma!* in the middle of *Hamlet* is a person with a problem — and everyone around him has a problem too. Props arriving wrong is a logistics issue; someone has to be assigned to care about it.

**It escalates naturally.** Each attempt to fix him can make it worse — cue cards he misreads, an understudy who's also wrong, a director who starts rewriting the play to accommodate him. The wrong-props gag mostly repeats at the same pitch: another crate, another wrong thing, another groan.

**It generates dialogue, not just sight gags.** The funniest version is two actors playing entirely different plays at each other with total sincerity. That's a scene. Wrong props are largely a visual runner, which is great as a *B-plot* but thin as a spine.

**It has a built-in climax.** Opening night forces the question: does he snap into the right play, or does the cast surrender and just perform last year's show? That's a satisfying ending. Wrong props resolve with a delivery truck, which is anticlimactic.

That said — the ideal answer is probably A as your engine and B as a supporting runner. The props escalating in the background while the lead melts down in the foreground gives you texture without diluting the central problem."
r1-m2-R91-u-s1,claude-opus-5,R91,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5,72,3,0.000218,B
r1-m2-R91-u-s2,claude-opus-5,R91,unlabeled,2,AB,unreadable,succeeded,end_turn,,,claude-opus-5,72,612,0.00783,"**A**

The lead actor stuck on last year's lines is the stronger engine, for a few reasons:

**It's character-based, not circumstance-based.** A prop mix-up happens *to* the cast; the actor's misfiring memory happens *inside* someone we can care about. That gives you an emotional spine — his panic, his pride, his refusal to admit it — underneath the jokes.

**It forces everyone else to act.** Each wrong line is a live grenade the other students must catch and cover for. That generates scenes: frantic improvisation, whispered rescues, a director's slow-motion breakdown, a rival who sees an opening. Wrong props mostly generate *reactions* — a shrug, a groan, a quick substitution.

**It escalates naturally.** The comedy deepens as the two plays collide more absurdly (a *Hamlet* soliloquy landing in *Our Town*), and it has a built-in ticking clock toward opening night. Prop mishaps tend to repeat at the same intensity rather than compound.

**It has a clean resolution with meaning.** He either finds his own lines or discovers the old ones somehow fit — either way, a payoff about memory, growing up, or letting go. Correctly delivered props resolve nothing thematically.

Where B wins: it's more visually funny and spreads the trouble across the whole ensemble rather than one performer. If you want it, use it as a **runner** underneath A — the actor delivering last year's lines while holding a prop from a third play entirely is a bigger laugh than either alone."
r1-m2-R91-u-s3,claude-opus-5,R91,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5,72,3,0.000218,B
r1-m3-R01-l-s0,claude-opus-5-5,R01,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,3,0.000176,A
r1-m3-R01-l-s1,claude-opus-5-5,R01,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,3,0.000176,B
r1-m3-R01-l-s2,claude-opus-5-5,R01,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,73,31,0.000456,A
r1-m3-R01-l-s3,claude-opus-5-5,R01,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,73,31,0.000456,B
r1-m3-R01-u-s0,claude-opus-5-5,R01,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,3,0.000134,A
r1-m3-R01-u-s1,claude-opus-5-5,R01,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,73,0.000834,B
r1-m3-R01-u-s2,claude-opus-5-5,R01,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,52,3,0.000134,A
r1-m3-R01-u-s3,claude-opus-5-5,R01,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,52,3,0.000134,B
r1-m3-R11-l-s0,claude-opus-5-5,R11,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,81,3,0.000192,A
r1-m3-R11-l-s1,claude-opus-5-5,R11,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,81,39,0.000552,B
r1-m3-R11-l-s2,claude-opus-5-5,R11,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,81,52,0.000682,A
r1-m3-R11-l-s3,claude-opus-5-5,R11,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,81,35,0.000512,B
r1-m3-R11-u-s0,claude-opus-5-5,R11,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,60,3,0.00015,A
r1-m3-R11-u-s1,claude-opus-5-5,R11,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,60,3,0.00015,B
r1-m3-R11-u-s2,claude-opus-5-5,R11,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,60,3,0.00015,A
r1-m3-R11-u-s3,claude-opus-5-5,R11,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,60,3,0.00015,B
r1-m3-R17-l-s0,claude-opus-5-5,R17,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,41,0.000564,B
r1-m3-R17-l-s1,claude-opus-5-5,R17,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,3,0.000184,A
r1-m3-R17-l-s2,claude-opus-5-5,R17,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,77,44,0.000594,B
r1-m3-R17-l-s3,claude-opus-5-5,R17,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,77,42,0.000574,A
r1-m3-R17-u-s0,claude-opus-5-5,R17,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,56,44,0.000552,B
r1-m3-R17-u-s1,claude-opus-5-5,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,3,0.000142,B
r1-m3-R17-u-s2,claude-opus-5-5,R17,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,56,48,0.000592,B
r1-m3-R17-u-s3,claude-opus-5-5,R17,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,56,3,0.000142,A
r1-m3-R22-l-s0,claude-opus-5-5,R22,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,85,3,0.0002,B
r1-m3-R22-l-s1,claude-opus-5-5,R22,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,85,48,0.00065,A
r1-m3-R22-l-s2,claude-opus-5-5,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,85,46,0.00063,B
r1-m3-R22-l-s3,claude-opus-5-5,R22,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,85,3,0.0002,A
r1-m3-R22-u-s0,claude-opus-5-5,R22,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,64,3,0.000158,B
r1-m3-R22-u-s1,claude-opus-5-5,R22,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,64,3,0.000158,B
r1-m3-R22-u-s2,claude-opus-5-5,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,64,3,0.000158,B
r1-m3-R22-u-s3,claude-opus-5-5,R22,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,64,3,0.000158,B
r1-m3-R36-l-s0,claude-opus-5-5,R36,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,18,0.000328,A
r1-m3-R36-l-s1,claude-opus-5-5,R36,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,3,0.000178,B
r1-m3-R36-l-s2,claude-opus-5-5,R36,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,74,23,0.000378,A
r1-m3-R36-l-s3,claude-opus-5-5,R36,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,74,3,0.000178,B
r1-m3-R36-u-s0,claude-opus-5-5,R36,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,31,0.000416,A
r1-m3-R36-u-s1,claude-opus-5-5,R36,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,42,0.000526,B
r1-m3-R36-u-s2,claude-opus-5-5,R36,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,53,44,0.000546,A
r1-m3-R36-u-s3,claude-opus-5-5,R36,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,53,47,0.000576,B
r1-m3-R43-l-s0,claude-opus-5-5,R43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,75,3,0.00018,A
r1-m3-R43-l-s1,claude-opus-5-5,R43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,75,3,0.00018,B
r1-m3-R43-l-s2,claude-opus-5-5,R43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,75,3,0.00018,A
r1-m3-R43-l-s3,claude-opus-5-5,R43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,75,23,0.00038,B
r1-m3-R43-u-s0,claude-opus-5-5,R43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,54,3,0.000138,A
r1-m3-R43-u-s1,claude-opus-5-5,R43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,54,3,0.000138,B
r1-m3-R43-u-s2,claude-opus-5-5,R43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,54,3,0.000138,A
r1-m3-R43-u-s3,claude-opus-5-5,R43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,54,3,0.000138,B
r1-m3-R51-l-s0,claude-opus-5-5,R51,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,84,56,0.000728,B
r1-m3-R51-l-s1,claude-opus-5-5,R51,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,84,29,0.000458,B
r1-m3-R51-l-s2,claude-opus-5-5,R51,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,84,46,0.000628,A
r1-m3-R51-l-s3,claude-opus-5-5,R51,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,84,34,0.000508,B
r1-m3-R51-u-s0,claude-opus-5-5,R51,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,63,3,0.000156,B
r1-m3-R51-u-s1,claude-opus-5-5,R51,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,63,72,0.000846,A
r1-m3-R51-u-s2,claude-opus-5-5,R51,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-5-5,63,3,0.000156,B
r1-m3-R51-u-s3,claude-opus-5-5,R51,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-5-5,63,22,0.000346,A
r1-m3-R60-l-s0,claude-opus-5-5,R60,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,32,0.000474,A
r1-m3-R60-l-s1,claude-opus-5-5,R60,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,31,0.000464,B
r1-m3-R60-l-s2,claude-opus-5-5,R60,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,77,32,0.000474,A
r1-m3-R60-l-s3,claude-opus-5-5,R60,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,77,3,0.000184,B
r1-m3-R60-u-s0,claude-opus-5-5,R60,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,3,0.000142,A
r1-m3-R60-u-s1,claude-opus-5-5,R60,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,3,0.000142,B
r1-m3-R60-u-s2,claude-opus-5-5,R60,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-5-5,56,36,0.000472,A
r1-m3-R60-u-s3,claude-opus-5-5,R60,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-5-5,56,3,0.000142,B
