custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-R46-u-s0-nr,claude-fable-5,R46,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,109,34,0.001395,B
r2-m0-R46-u-s0-wr,claude-fable-5,R46,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,123,61,0.00214,B
r2-m0-R46-u-s1-nr,claude-fable-5,R46,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,113,64,0.002165,B
r2-m0-R46-u-s1-wr,claude-fable-5,R46,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,128,105,0.003265,B
r2-m0-R46-u-s2-nr,claude-fable-5,R46,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,109,16,0.000945,B
r2-m0-R46-u-s2-wr,claude-fable-5,R46,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,123,91,0.00289,B
r2-m0-R46-u-s3-nr,claude-fable-5,R46,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,113,49,0.00179,B
r2-m0-R46-u-s3-wr,claude-fable-5,R46,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,128,91,0.002915,B
r2-m0-R47-l-s0-nr,claude-fable-5,R47,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,128,19,0.001115,A
r2-m0-R47-l-s0-wr,claude-fable-5,R47,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,142,33,0.001535,A
r2-m0-R47-l-s1-nr,claude-fable-5,R47,labeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,132,11,0.000935,A
r2-m0-R47-l-s1-wr,claude-fable-5,R47,labeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,148,3,0.000815,A
r2-m0-R47-l-s2-nr,claude-fable-5,R47,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,128,48,0.00184,A
r2-m0-R47-l-s2-wr,claude-fable-5,R47,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,142,32,0.00151,A
r2-m0-R47-l-s3-nr,claude-fable-5,R47,labeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,132,36,0.00156,A
r2-m0-R47-l-s3-wr,claude-fable-5,R47,labeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,148,19,0.001215,A
r2-m0-R47-u-s0-nr,claude-fable-5,R47,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,107,16,0.000935,A
r2-m0-R47-u-s0-wr,claude-fable-5,R47,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,121,40,0.001605,A
r2-m0-R47-u-s1-nr,claude-fable-5,R47,unlabeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,111,37,0.00148,A
r2-m0-R47-u-s1-wr,claude-fable-5,R47,unlabeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,127,47,0.00181,A
r2-m0-R47-u-s2-nr,claude-fable-5,R47,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,107,60,0.002035,A
r2-m0-R47-u-s2-wr,claude-fable-5,R47,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,121,54,0.001955,A
r2-m0-R47-u-s3-nr,claude-fable-5,R47,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,111,16,0.000955,A
r2-m0-R47-u-s3-wr,claude-fable-5,R47,unlabeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,127,20,0.001135,A
r2-m0-R49-l-s0-nr,claude-fable-5,R49,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,134,11,0.000945,B
r2-m0-R49-l-s0-wr,claude-fable-5,R49,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,149,60,0.002245,B
r2-m0-R49-l-s1-nr,claude-fable-5,R49,labeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,134,15,0.001045,A
r2-m0-R49-l-s1-wr,claude-fable-5,R49,labeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,149,14,0.001095,A
r2-m0-R49-l-s2-nr,claude-fable-5,R49,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,134,15,0.001045,B
r2-m0-R49-l-s2-wr,claude-fable-5,R49,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,149,45,0.00187,B
r2-m0-R49-l-s3-nr,claude-fable-5,R49,labeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,134,11,0.000945,A
r2-m0-R49-l-s3-wr,claude-fable-5,R49,labeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,149,3,0.00082,A
r2-m0-R49-u-s0-nr,claude-fable-5,R49,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,113,11,0.00084,B
r2-m0-R49-u-s0-wr,claude-fable-5,R49,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,128,44,0.00174,B
r2-m0-R49-u-s1-nr,claude-fable-5,R49,unlabeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,113,20,0.001065,A
r2-m0-R49-u-s1-wr,claude-fable-5,R49,unlabeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,128,58,0.00209,A
r2-m0-R49-u-s2-nr,claude-fable-5,R49,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,113,11,0.00084,B
r2-m0-R49-u-s2-wr,claude-fable-5,R49,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,128,33,0.001465,B
r2-m0-R49-u-s3-nr,claude-fable-5,R49,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,113,30,0.001315,A
r2-m0-R49-u-s3-wr,claude-fable-5,R49,unlabeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5,128,52,0.00194,A
r2-m0-R51-l-s0-nr,claude-fable-5,R51,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,129,23,0.00122,A
r2-m0-R51-l-s0-wr,claude-fable-5,R51,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,143,56,0.002115,A
r2-m0-R51-l-s1-nr,claude-fable-5,R51,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,129,21,0.00117,B
r2-m0-R51-l-s1-wr,claude-fable-5,R51,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,143,35,0.00159,B
r2-m0-R51-l-s2-nr,claude-fable-5,R51,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,123,14,0.000965,B
r2-m0-R51-l-s2-wr,claude-fable-5,R51,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,139,38,0.001645,B
r2-m0-R51-l-s3-nr,claude-fable-5,R51,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,129,14,0.000995,B
r2-m0-R51-l-s3-wr,claude-fable-5,R51,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,143,38,0.001665,B
r2-m0-R51-u-s0-nr,claude-fable-5,R51,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,102,14,0.00086,B
r2-m0-R51-u-s0-wr,claude-fable-5,R51,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,118,72,0.00239,B
r2-m0-R51-u-s1-nr,claude-fable-5,R51,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,108,16,0.00094,B
r2-m0-R51-u-s1-wr,claude-fable-5,R51,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,122,22,0.00116,B
r2-m0-R51-u-s2-nr,claude-fable-5,R51,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,102,43,0.001585,B
r2-m0-R51-u-s2-wr,claude-fable-5,R51,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,118,67,0.002265,B
r2-m0-R51-u-s3-nr,claude-fable-5,R51,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,108,20,0.00104,B
r2-m0-R51-u-s3-wr,claude-fable-5,R51,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,122,23,0.001185,B
r2-m0-R52-l-s0-nr,claude-fable-5,R52,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,134,16,0.00107,A
r2-m0-R52-l-s0-wr,claude-fable-5,R52,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,150,16,0.00115,A
r2-m0-R52-l-s1-nr,claude-fable-5,R52,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,134,14,0.00102,B
r2-m0-R52-l-s1-wr,claude-fable-5,R52,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,150,15,0.001125,B
r2-m0-R52-l-s2-nr,claude-fable-5,R52,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,134,16,0.00107,A
r2-m0-R52-l-s2-wr,claude-fable-5,R52,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,150,36,0.00165,A
r2-m0-R52-l-s3-nr,claude-fable-5,R52,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,134,17,0.001095,B
r2-m0-R52-l-s3-wr,claude-fable-5,R52,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,150,16,0.00115,B
r2-m0-R52-u-s0-nr,claude-fable-5,R52,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,113,16,0.000965,A
r2-m0-R52-u-s0-wr,claude-fable-5,R52,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,129,12,0.000945,A
r2-m0-R52-u-s1-nr,claude-fable-5,R52,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,113,31,0.00134,B
r2-m0-R52-u-s1-wr,claude-fable-5,R52,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,129,16,0.001045,B
r2-m0-R52-u-s2-nr,claude-fable-5,R52,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,113,16,0.000965,A
r2-m0-R52-u-s2-wr,claude-fable-5,R52,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,129,12,0.000945,A
r2-m0-R52-u-s3-nr,claude-fable-5,R52,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,113,36,0.001465,B
r2-m0-R52-u-s3-wr,claude-fable-5,R52,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,129,41,0.00167,B
r2-m0-R53-l-s0-nr,claude-fable-5,R53,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,120,21,0.001125,A
r2-m0-R53-l-s0-wr,claude-fable-5,R53,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,138,71,0.002465,A
r2-m0-R53-l-s1-nr,claude-fable-5,R53,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,120,11,0.000875,B
r2-m0-R53-l-s1-wr,claude-fable-5,R53,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,138,14,0.00104,B
r2-m0-R53-l-s2-nr,claude-fable-5,R53,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,120,29,0.001325,A
r2-m0-R53-l-s2-wr,claude-fable-5,R53,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,138,44,0.00179,A
r2-m0-R53-l-s3-nr,claude-fable-5,R53,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,120,32,0.0014,B
r2-m0-R53-l-s3-wr,claude-fable-5,R53,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,138,14,0.00104,B
r2-m0-R53-u-s0-nr,claude-fable-5,R53,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,99,16,0.000895,A
r2-m0-R53-u-s0-wr,claude-fable-5,R53,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,117,54,0.001935,A
r2-m0-R53-u-s1-nr,claude-fable-5,R53,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,99,28,0.001195,B
r2-m0-R53-u-s1-wr,claude-fable-5,R53,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,117,65,0.00221,B
r2-m0-R53-u-s2-nr,claude-fable-5,R53,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,99,16,0.000895,A
r2-m0-R53-u-s2-wr,claude-fable-5,R53,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,117,22,0.001135,A
r2-m0-R53-u-s3-nr,claude-fable-5,R53,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,99,29,0.00122,B
r2-m0-R53-u-s3-wr,claude-fable-5,R53,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,117,40,0.001585,B
r2-m0-R56-l-s0-nr,claude-fable-5,R56,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,114,13,0.000895,A
r2-m0-R56-l-s0-wr,claude-fable-5,R56,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,127,14,0.000985,A
r2-m0-R56-l-s1-nr,claude-fable-5,R56,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,114,13,0.000895,B
r2-m0-R56-l-s1-wr,claude-fable-5,R56,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,127,38,0.001585,B
r2-m0-R56-l-s2-nr,claude-fable-5,R56,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,114,18,0.00102,A
r2-m0-R56-l-s2-wr,claude-fable-5,R56,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,127,17,0.00106,A
r2-m0-R56-l-s3-nr,claude-fable-5,R56,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,114,13,0.000895,B
r2-m0-R56-l-s3-wr,claude-fable-5,R56,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,127,17,0.00106,B
r2-m0-R56-u-s0-nr,claude-fable-5,R56,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,93,44,0.001565,A
r2-m0-R56-u-s0-wr,claude-fable-5,R56,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,106,47,0.001705,A
r2-m0-R56-u-s1-nr,claude-fable-5,R56,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,93,39,0.00144,B
r2-m0-R56-u-s1-wr,claude-fable-5,R56,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,106,55,0.001905,B
r2-m0-R56-u-s2-nr,claude-fable-5,R56,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,93,52,0.001765,A
r2-m0-R56-u-s2-wr,claude-fable-5,R56,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,106,37,0.001455,A
r2-m0-R56-u-s3-nr,claude-fable-5,R56,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,93,25,0.00109,B
r2-m0-R56-u-s3-wr,claude-fable-5,R56,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,106,55,0.001905,B
r2-m0-R57-l-s0-nr,claude-fable-5,R57,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,133,26,0.001315,A
r2-m0-R57-l-s0-wr,claude-fable-5,R57,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,147,26,0.001385,A
r2-m0-R57-l-s1-nr,claude-fable-5,R57,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,133,14,0.001015,B
r2-m0-R57-l-s1-wr,claude-fable-5,R57,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,147,15,0.00111,B
r2-m0-R57-l-s2-nr,claude-fable-5,R57,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,133,19,0.00114,A
r2-m0-R57-l-s2-wr,claude-fable-5,R57,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,147,45,0.00186,A
r2-m0-R57-l-s3-nr,claude-fable-5,R57,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,133,14,0.001015,B
r2-m0-R57-l-s3-wr,claude-fable-5,R57,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,147,25,0.00136,B
r2-m0-R57-u-s0-nr,claude-fable-5,R57,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,112,16,0.00096,A
r2-m0-R57-u-s0-wr,claude-fable-5,R57,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,126,53,0.001955,A
r2-m0-R57-u-s1-nr,claude-fable-5,R57,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,112,28,0.00126,B
r2-m0-R57-u-s1-wr,claude-fable-5,R57,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,126,43,0.001705,B
r2-m0-R57-u-s2-nr,claude-fable-5,R57,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,112,33,0.001385,A
r2-m0-R57-u-s2-wr,claude-fable-5,R57,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,126,104,0.00323,A
r2-m0-R57-u-s3-nr,claude-fable-5,R57,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,112,16,0.00096,B
r2-m0-R57-u-s3-wr,claude-fable-5,R57,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,126,47,0.001805,B
r2-m0-R60-l-s0-nr,claude-fable-5,R60,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,115,16,0.000975,B
r2-m0-R60-l-s0-wr,claude-fable-5,R60,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,128,40,0.00164,B
r2-m0-R60-l-s1-nr,claude-fable-5,R60,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,118,12,0.00089,B
r2-m0-R60-l-s1-wr,claude-fable-5,R60,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,136,16,0.00108,B
r2-m0-R60-l-s2-nr,claude-fable-5,R60,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,115,11,0.00085,B
r2-m0-R60-l-s2-wr,claude-fable-5,R60,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,128,74,0.00249,B
r2-m0-R60-l-s3-nr,claude-fable-5,R60,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,118,39,0.001565,B
r2-m0-R60-l-s3-wr,claude-fable-5,R60,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,136,16,0.00108,B
r2-m0-R60-u-s0-nr,claude-fable-5,R60,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,94,29,0.001195,B
r2-m0-R60-u-s0-wr,claude-fable-5,R60,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,107,46,0.001685,B
r2-m0-R60-u-s1-nr,claude-fable-5,R60,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,97,55,0.00186,B
r2-m0-R60-u-s1-wr,claude-fable-5,R60,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,115,40,0.001575,B
r2-m0-R60-u-s2-nr,claude-fable-5,R60,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,94,34,0.00132,B
r2-m0-R60-u-s2-wr,claude-fable-5,R60,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,107,50,0.001785,B
r2-m0-R60-u-s3-nr,claude-fable-5,R60,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,97,32,0.001285,B
r2-m0-R60-u-s3-wr,claude-fable-5,R60,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,115,64,0.002175,B
r2-m0-R61-l-s0-nr,claude-fable-5,R61,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,128,33,0.001465,A
r2-m0-R61-l-s0-wr,claude-fable-5,R61,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,144,61,0.002245,A
r2-m0-R61-l-s1-nr,claude-fable-5,R61,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,128,13,0.000965,B
r2-m0-R61-l-s1-wr,claude-fable-5,R61,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,144,43,0.001795,B
r2-m0-R61-l-s2-nr,claude-fable-5,R61,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,128,22,0.00119,A
r2-m0-R61-l-s2-wr,claude-fable-5,R61,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,144,35,0.001595,A
r2-m0-R61-l-s3-nr,claude-fable-5,R61,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,128,35,0.001515,B
r2-m0-R61-l-s3-wr,claude-fable-5,R61,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,144,37,0.001645,B
r2-m0-R61-u-s0-nr,claude-fable-5,R61,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,107,57,0.00196,A
r2-m0-R61-u-s0-wr,claude-fable-5,R61,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,123,62,0.002165,A
r2-m0-R61-u-s1-nr,claude-fable-5,R61,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,107,16,0.000935,B
r2-m0-R61-u-s1-wr,claude-fable-5,R61,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,123,16,0.001015,B
r2-m0-R61-u-s2-nr,claude-fable-5,R61,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,107,42,0.001585,A
r2-m0-R61-u-s2-wr,claude-fable-5,R61,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,123,66,0.002265,A
r2-m0-R61-u-s3-nr,claude-fable-5,R61,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,107,11,0.00081,B
r2-m0-R61-u-s3-wr,claude-fable-5,R61,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,123,11,0.00089,B
r2-m0-R62-l-s0-nr,claude-fable-5,R62,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,138,43,0.001765,A
r2-m0-R62-l-s0-wr,claude-fable-5,R62,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,157,40,0.001785,A
r2-m0-R62-l-s1-nr,claude-fable-5,R62,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,138,16,0.00109,B
r2-m0-R62-l-s1-wr,claude-fable-5,R62,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,157,54,0.002135,B
r2-m0-R62-l-s2-nr,claude-fable-5,R62,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,140,42,0.00175,B
r2-m0-R62-l-s2-wr,claude-fable-5,R62,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,154,66,0.00242,B
r2-m0-R62-l-s3-nr,claude-fable-5,R62,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,138,31,0.001465,B
r2-m0-R62-l-s3-wr,claude-fable-5,R62,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,157,71,0.00256,B
r2-m0-R62-u-s0-nr,claude-fable-5,R62,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,119,49,0.00182,B
r2-m0-R62-u-s0-wr,claude-fable-5,R62,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,133,16,0.001065,B
r2-m0-R62-u-s1-nr,claude-fable-5,R62,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,117,16,0.000985,B
r2-m0-R62-u-s1-wr,claude-fable-5,R62,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,136,63,0.002255,B
r2-m0-R62-u-s2-nr,claude-fable-5,R62,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,119,32,0.001395,B
r2-m0-R62-u-s2-wr,claude-fable-5,R62,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,133,30,0.001415,B
r2-m0-R62-u-s3-nr,claude-fable-5,R62,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,117,41,0.00161,B
