custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-Q45-l-s2-wr,claude-sonnet-4-6,Q45,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,112,4,0.000198,A
r2-m0-Q45-l-s3-nr,claude-sonnet-4-6,Q45,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,102,4,0.000183,A
r2-m0-Q45-l-s3-wr,claude-sonnet-4-6,Q45,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,110,4,0.000195,A
r2-m0-Q45-u-s0-nr,claude-sonnet-4-6,Q45,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,89,4,0.000163,A
r2-m0-Q45-u-s0-wr,claude-sonnet-4-6,Q45,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q45-u-s1-nr,claude-sonnet-4-6,Q45,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,89,4,0.000163,B
r2-m0-Q45-u-s1-wr,claude-sonnet-4-6,Q45,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,97,4,0.000176,B
r2-m0-Q45-u-s2-nr,claude-sonnet-4-6,Q45,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,89,4,0.000163,A
r2-m0-Q45-u-s2-wr,claude-sonnet-4-6,Q45,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q45-u-s3-nr,claude-sonnet-4-6,Q45,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,89,4,0.000163,B
r2-m0-Q45-u-s3-wr,claude-sonnet-4-6,Q45,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,97,4,0.000176,B
r2-m0-Q51-l-s0-nr,claude-sonnet-4-6,Q51,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q51-l-s0-wr,claude-sonnet-4-6,Q51,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,105,4,0.000188,A
r2-m0-Q51-l-s1-nr,claude-sonnet-4-6,Q51,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,100,4,0.00018,A
r2-m0-Q51-l-s1-wr,claude-sonnet-4-6,Q51,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,116,4,0.000204,A
r2-m0-Q51-l-s2-nr,claude-sonnet-4-6,Q51,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q51-l-s2-wr,claude-sonnet-4-6,Q51,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,105,4,0.000188,A
r2-m0-Q51-l-s3-nr,claude-sonnet-4-6,Q51,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,100,4,0.00018,A
r2-m0-Q51-l-s3-wr,claude-sonnet-4-6,Q51,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,116,4,0.000204,A
r2-m0-Q51-u-s0-nr,claude-sonnet-4-6,Q51,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,82,4,0.000153,A
r2-m0-Q51-u-s0-wr,claude-sonnet-4-6,Q51,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,90,4,0.000165,A
r2-m0-Q51-u-s1-nr,claude-sonnet-4-6,Q51,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,85,4,0.000158,A
r2-m0-Q51-u-s1-wr,claude-sonnet-4-6,Q51,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,101,4,0.000181,A
r2-m0-Q51-u-s2-nr,claude-sonnet-4-6,Q51,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,82,4,0.000153,A
r2-m0-Q51-u-s2-wr,claude-sonnet-4-6,Q51,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,90,4,0.000165,A
r2-m0-Q51-u-s3-nr,claude-sonnet-4-6,Q51,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,85,4,0.000158,A
r2-m0-Q51-u-s3-wr,claude-sonnet-4-6,Q51,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,101,4,0.000181,A
r2-m0-Q57-l-s0-nr,claude-sonnet-4-6,Q57,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,95,4,0.000172,A
r2-m0-Q57-l-s0-wr,claude-sonnet-4-6,Q57,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,109,4,0.000193,A
r2-m0-Q57-l-s1-nr,claude-sonnet-4-6,Q57,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,95,4,0.000172,A
r2-m0-Q57-l-s1-wr,claude-sonnet-4-6,Q57,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,106,4,0.000189,A
r2-m0-Q57-l-s2-nr,claude-sonnet-4-6,Q57,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,95,4,0.000172,A
r2-m0-Q57-l-s2-wr,claude-sonnet-4-6,Q57,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,109,4,0.000193,A
r2-m0-Q57-l-s3-nr,claude-sonnet-4-6,Q57,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,95,4,0.000172,A
r2-m0-Q57-l-s3-wr,claude-sonnet-4-6,Q57,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,106,4,0.000189,A
r2-m0-Q57-u-s0-nr,claude-sonnet-4-6,Q57,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,80,4,0.00015,A
r2-m0-Q57-u-s0-wr,claude-sonnet-4-6,Q57,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q57-u-s1-nr,claude-sonnet-4-6,Q57,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,80,4,0.00015,A
r2-m0-Q57-u-s1-wr,claude-sonnet-4-6,Q57,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,91,4,0.000167,A
r2-m0-Q57-u-s2-nr,claude-sonnet-4-6,Q57,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,80,4,0.00015,A
r2-m0-Q57-u-s2-wr,claude-sonnet-4-6,Q57,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q57-u-s3-nr,claude-sonnet-4-6,Q57,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,80,4,0.00015,A
r2-m0-Q57-u-s3-wr,claude-sonnet-4-6,Q57,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,91,4,0.000167,A
r2-m1-Q02-l-s0-nr,claude-sonnet-5,Q02,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,113,3,0.000128,A
r2-m1-Q02-l-s0-wr,claude-sonnet-5,Q02,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,129,3,0.000144,A
r2-m1-Q02-l-s1-nr,claude-sonnet-5,Q02,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,112,3,0.000127,A
r2-m1-Q02-l-s1-wr,claude-sonnet-5,Q02,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,138,3,0.000153,A
r2-m1-Q02-l-s2-nr,claude-sonnet-5,Q02,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,112,3,0.000127,B
r2-m1-Q02-l-s2-wr,claude-sonnet-5,Q02,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,138,3,0.000153,B
r2-m1-Q02-l-s3-nr,claude-sonnet-5,Q02,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,112,3,0.000127,A
r2-m1-Q02-l-s3-wr,claude-sonnet-5,Q02,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,138,3,0.000153,A
r2-m1-Q02-u-s0-nr,claude-sonnet-5,Q02,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,91,3,0.000106,B
r2-m1-Q02-u-s0-wr,claude-sonnet-5,Q02,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,117,3,0.000132,B
r2-m1-Q02-u-s1-nr,claude-sonnet-5,Q02,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,91,3,0.000106,A
r2-m1-Q02-u-s1-wr,claude-sonnet-5,Q02,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,117,3,0.000132,A
r2-m1-Q02-u-s2-nr,claude-sonnet-5,Q02,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,91,3,0.000106,B
r2-m1-Q02-u-s2-wr,claude-sonnet-5,Q02,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,117,3,0.000132,B
r2-m1-Q02-u-s3-nr,claude-sonnet-5,Q02,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,91,3,0.000106,A
r2-m1-Q02-u-s3-wr,claude-sonnet-5,Q02,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,117,3,0.000132,A
r2-m1-Q06-l-s0-nr,claude-sonnet-5,Q06,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,137,3,0.000152,A
r2-m1-Q06-l-s0-wr,claude-sonnet-5,Q06,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,156,3,0.000171,A
r2-m1-Q06-l-s1-nr,claude-sonnet-5,Q06,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,136,3,0.000151,A
r2-m1-Q06-l-s1-wr,claude-sonnet-5,Q06,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,155,3,0.00017,A
r2-m1-Q06-l-s2-nr,claude-sonnet-5,Q06,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,137,3,0.000152,A
r2-m1-Q06-l-s2-wr,claude-sonnet-5,Q06,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,156,3,0.000171,A
r2-m1-Q06-l-s3-nr,claude-sonnet-5,Q06,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,136,3,0.000151,A
r2-m1-Q06-l-s3-wr,claude-sonnet-5,Q06,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,155,3,0.00017,A
r2-m1-Q06-u-s0-nr,claude-sonnet-5,Q06,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,116,3,0.000131,A
r2-m1-Q06-u-s0-wr,claude-sonnet-5,Q06,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,135,3,0.00015,A
r2-m1-Q06-u-s1-nr,claude-sonnet-5,Q06,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,116,3,0.000131,B
r2-m1-Q06-u-s1-wr,claude-sonnet-5,Q06,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,135,3,0.00015,B
r2-m1-Q06-u-s2-nr,claude-sonnet-5,Q06,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,116,3,0.000131,A
r2-m1-Q06-u-s2-wr,claude-sonnet-5,Q06,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,135,3,0.00015,A
r2-m1-Q06-u-s3-nr,claude-sonnet-5,Q06,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,115,3,0.00013,A
r2-m1-Q06-u-s3-wr,claude-sonnet-5,Q06,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,134,3,0.000149,A
r2-m1-Q12-l-s0-nr,claude-sonnet-5,Q12,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,120,3,0.000135,A
r2-m1-Q12-l-s0-wr,claude-sonnet-5,Q12,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,139,3,0.000154,A
r2-m1-Q12-l-s1-nr,claude-sonnet-5,Q12,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,120,3,0.000135,B
r2-m1-Q12-l-s1-wr,claude-sonnet-5,Q12,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,139,3,0.000154,B
r2-m1-Q12-l-s2-nr,claude-sonnet-5,Q12,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,120,3,0.000135,A
r2-m1-Q12-l-s2-wr,claude-sonnet-5,Q12,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,139,3,0.000154,A
r2-m1-Q12-u-s0-nr,claude-sonnet-5,Q12,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,99,3,0.000114,A
r2-m1-Q12-u-s0-wr,claude-sonnet-5,Q12,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,118,3,0.000133,A
r2-m1-Q12-u-s1-nr,claude-sonnet-5,Q12,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,99,3,0.000114,B
r2-m1-Q12-u-s1-wr,claude-sonnet-5,Q12,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,118,3,0.000133,B
r2-m1-Q12-u-s2-nr,claude-sonnet-5,Q12,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,99,3,0.000114,A
r2-m1-Q12-u-s2-wr,claude-sonnet-5,Q12,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,118,3,0.000133,A
r2-m1-Q12-u-s3-nr,claude-sonnet-5,Q12,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,99,3,0.000114,B
r2-m1-Q12-u-s3-wr,claude-sonnet-5,Q12,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,118,3,0.000133,B
r2-m1-Q17-l-s0-nr,claude-sonnet-5,Q17,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,128,3,0.000143,A
r2-m1-Q17-l-s0-wr,claude-sonnet-5,Q17,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,145,3,0.00016,A
r2-m1-Q17-l-s1-nr,claude-sonnet-5,Q17,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,132,3,0.000147,A
r2-m1-Q17-l-s1-wr,claude-sonnet-5,Q17,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,153,3,0.000168,A
r2-m1-Q17-l-s2-nr,claude-sonnet-5,Q17,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,128,3,0.000143,A
r2-m1-Q17-l-s2-wr,claude-sonnet-5,Q17,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,145,3,0.00016,A
r2-m1-Q17-l-s3-nr,claude-sonnet-5,Q17,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,132,3,0.000147,A
r2-m1-Q17-l-s3-wr,claude-sonnet-5,Q17,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,153,3,0.000168,A
r2-m1-Q17-u-s0-nr,claude-sonnet-5,Q17,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,107,3,0.000122,A
r2-m1-Q17-u-s0-wr,claude-sonnet-5,Q17,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,124,3,0.000139,A
r2-m1-Q17-u-s1-nr,claude-sonnet-5,Q17,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,107,3,0.000122,B
r2-m1-Q17-u-s1-wr,claude-sonnet-5,Q17,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,124,3,0.000139,B
r2-m1-Q17-u-s2-nr,claude-sonnet-5,Q17,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,107,3,0.000122,A
r2-m1-Q17-u-s2-wr,claude-sonnet-5,Q17,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,124,3,0.000139,A
r2-m1-Q17-u-s3-nr,claude-sonnet-5,Q17,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,107,3,0.000122,B
r2-m1-Q17-u-s3-wr,claude-sonnet-5,Q17,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,124,3,0.000139,B
r2-m1-Q21-l-s0-nr,claude-sonnet-5,Q21,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,109,3,0.000124,B
r2-m1-Q21-l-s0-wr,claude-sonnet-5,Q21,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,132,3,0.000147,B
r2-m1-Q21-l-s2-nr,claude-sonnet-5,Q21,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,109,3,0.000124,B
r2-m1-Q21-l-s2-wr,claude-sonnet-5,Q21,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,132,3,0.000147,B
r2-m1-Q21-l-s3-nr,claude-sonnet-5,Q21,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,109,3,0.000124,A
r2-m1-Q21-l-s3-wr,claude-sonnet-5,Q21,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,132,3,0.000147,A
r2-m1-Q21-u-s0-nr,claude-sonnet-5,Q21,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,88,3,0.000103,B
r2-m1-Q21-u-s0-wr,claude-sonnet-5,Q21,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,111,3,0.000126,B
r2-m1-Q21-u-s1-nr,claude-sonnet-5,Q21,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,88,3,0.000103,A
r2-m1-Q21-u-s1-wr,claude-sonnet-5,Q21,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,111,3,0.000126,A
r2-m1-Q21-u-s2-nr,claude-sonnet-5,Q21,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,88,3,0.000103,B
r2-m1-Q21-u-s2-wr,claude-sonnet-5,Q21,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,111,3,0.000126,B
r2-m1-Q21-u-s3-nr,claude-sonnet-5,Q21,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,88,3,0.000103,A
r2-m1-Q21-u-s3-wr,claude-sonnet-5,Q21,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,111,3,0.000126,A
r2-m1-Q26-l-s0-nr,claude-sonnet-5,Q26,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,125,3,0.00014,B
r2-m1-Q26-l-s0-wr,claude-sonnet-5,Q26,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,141,3,0.000156,B
r2-m1-Q26-l-s1-nr,claude-sonnet-5,Q26,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,125,3,0.00014,A
r2-m1-Q26-l-s1-wr,claude-sonnet-5,Q26,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,141,3,0.000156,A
r2-m1-Q26-l-s2-nr,claude-sonnet-5,Q26,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,128,3,0.000143,A
r2-m1-Q26-l-s2-wr,claude-sonnet-5,Q26,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,145,3,0.00016,A
r2-m1-Q26-u-s0-nr,claude-sonnet-5,Q26,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,107,3,0.000122,A
r2-m1-Q26-u-s0-wr,claude-sonnet-5,Q26,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,124,3,0.000139,A
r2-m1-Q26-u-s1-nr,claude-sonnet-5,Q26,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,104,3,0.000119,A
r2-m1-Q26-u-s1-wr,claude-sonnet-5,Q26,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,120,3,0.000135,A
r2-m1-Q26-u-s2-nr,claude-sonnet-5,Q26,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,107,3,0.000122,A
r2-m1-Q26-u-s2-wr,claude-sonnet-5,Q26,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,124,3,0.000139,A
r2-m1-Q26-u-s3-nr,claude-sonnet-5,Q26,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,104,3,0.000119,A
r2-m1-Q26-u-s3-wr,claude-sonnet-5,Q26,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,120,3,0.000135,A
r2-m1-Q31-l-s0-nr,claude-sonnet-5,Q31,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,113,3,0.000128,A
r2-m1-Q31-l-s0-wr,claude-sonnet-5,Q31,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,131,3,0.000146,A
r2-m1-Q31-l-s1-nr,claude-sonnet-5,Q31,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,113,3,0.000128,B
r2-m1-Q31-l-s1-wr,claude-sonnet-5,Q31,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,131,3,0.000146,B
r2-m1-Q31-l-s2-nr,claude-sonnet-5,Q31,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,113,3,0.000128,A
r2-m1-Q31-l-s2-wr,claude-sonnet-5,Q31,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,131,3,0.000146,A
r2-m1-Q31-l-s3-nr,claude-sonnet-5,Q31,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,113,3,0.000128,B
r2-m1-Q31-l-s3-wr,claude-sonnet-5,Q31,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,131,3,0.000146,B
r2-m1-Q31-u-s0-nr,claude-sonnet-5,Q31,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,92,3,0.000107,A
r2-m1-Q31-u-s0-wr,claude-sonnet-5,Q31,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,110,3,0.000125,A
r2-m1-Q31-u-s1-nr,claude-sonnet-5,Q31,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,92,3,0.000107,B
r2-m1-Q31-u-s1-wr,claude-sonnet-5,Q31,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,110,3,0.000125,B
r2-m1-Q31-u-s2-nr,claude-sonnet-5,Q31,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,92,3,0.000107,A
r2-m1-Q31-u-s2-wr,claude-sonnet-5,Q31,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-5,110,3,0.000125,A
r2-m1-Q31-u-s3-nr,claude-sonnet-5,Q31,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,92,3,0.000107,B
r2-m1-Q31-u-s3-wr,claude-sonnet-5,Q31,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-5,110,3,0.000125,B
r2-m1-Q37-l-s0-nr,claude-sonnet-5,Q37,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,115,3,0.00013,B
r2-m1-Q37-l-s0-wr,claude-sonnet-5,Q37,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,129,3,0.000144,B
r2-m1-Q37-l-s1-nr,claude-sonnet-5,Q37,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,115,3,0.00013,A
r2-m1-Q37-l-s1-wr,claude-sonnet-5,Q37,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-5,129,3,0.000144,A
r2-m1-Q37-l-s2-nr,claude-sonnet-5,Q37,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-5,115,3,0.00013,B
