custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-R86-l-s3-wr,claude-fable-5,R86,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,132,12,0.00096,B
r2-m0-R86-u-s0-nr,claude-fable-5,R86,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,98,38,0.00144,A
r2-m0-R86-u-s0-wr,claude-fable-5,R86,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,111,19,0.00103,A
r2-m0-R86-u-s1-nr,claude-fable-5,R86,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,98,35,0.001365,B
r2-m0-R86-u-s1-wr,claude-fable-5,R86,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,111,49,0.00178,B
r2-m0-R86-u-s2-nr,claude-fable-5,R86,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,98,15,0.000865,A
r2-m0-R86-u-s2-wr,claude-fable-5,R86,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,111,21,0.00108,A
r2-m0-R86-u-s3-nr,claude-fable-5,R86,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,98,42,0.00154,B
r2-m0-R86-u-s3-wr,claude-fable-5,R86,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,111,52,0.001855,B
r2-m0-R91-l-s0-nr,claude-fable-5,R91,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,143,35,0.00159,A
r2-m0-R91-l-s0-wr,claude-fable-5,R91,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,165,68,0.002525,A
r2-m0-R91-l-s1-nr,claude-fable-5,R91,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,143,30,0.001465,B
r2-m0-R91-l-s1-wr,claude-fable-5,R91,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,165,33,0.00165,B
r2-m0-R91-l-s2-nr,claude-fable-5,R91,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,143,37,0.00164,A
r2-m0-R91-l-s2-wr,claude-fable-5,R91,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,165,43,0.0019,A
r2-m0-R91-l-s3-nr,claude-fable-5,R91,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,143,35,0.00159,B
r2-m0-R91-l-s3-wr,claude-fable-5,R91,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,165,59,0.0023,B
r2-m0-R91-u-s0-nr,claude-fable-5,R91,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,121,67,0.00228,B
r2-m0-R91-u-s0-wr,claude-fable-5,R91,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5,144,119,0.003695,B
r2-m0-R91-u-s1-nr,claude-fable-5,R91,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,122,32,0.00141,B
r2-m0-R91-u-s1-wr,claude-fable-5,R91,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,144,37,0.001645,B
r2-m0-R91-u-s2-nr,claude-fable-5,R91,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,122,39,0.001585,A
r2-m0-R91-u-s2-wr,claude-fable-5,R91,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5,144,85,0.002845,A
r2-m0-R91-u-s3-nr,claude-fable-5,R91,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,122,25,0.001235,B
r2-m0-R91-u-s3-wr,claude-fable-5,R91,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5,144,31,0.001495,B
r2-m1-R01-l-s0-nr,claude-fable-5-1,R01,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R01-l-s0-wr,claude-fable-5-1,R01,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,132,3,0.000735,A
r2-m1-R01-l-s1-nr,claude-fable-5-1,R01,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R01-l-s1-wr,claude-fable-5-1,R01,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,132,3,0.000735,B
r2-m1-R01-l-s2-nr,claude-fable-5-1,R01,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R01-l-s2-wr,claude-fable-5-1,R01,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,132,3,0.000735,A
r2-m1-R01-l-s3-nr,claude-fable-5-1,R01,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R01-l-s3-wr,claude-fable-5-1,R01,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,132,3,0.000735,B
r2-m1-R01-u-s0-nr,claude-fable-5-1,R01,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R01-u-s0-wr,claude-fable-5-1,R01,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,111,3,0.00063,A
r2-m1-R01-u-s1-nr,claude-fable-5-1,R01,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R01-u-s1-wr,claude-fable-5-1,R01,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,111,158,0.004505,B
r2-m1-R01-u-s2-nr,claude-fable-5-1,R01,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R01-u-s2-wr,claude-fable-5-1,R01,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,111,3,0.00063,A
r2-m1-R01-u-s3-nr,claude-fable-5-1,R01,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R01-u-s3-wr,claude-fable-5-1,R01,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,111,3,0.00063,B
r2-m1-R11-l-s0-nr,claude-fable-5-1,R11,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,124,3,0.000695,A
r2-m1-R11-l-s0-wr,claude-fable-5-1,R11,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,144,3,0.000795,A
r2-m1-R11-l-s1-nr,claude-fable-5-1,R11,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,124,3,0.000695,B
r2-m1-R11-l-s1-wr,claude-fable-5-1,R11,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,144,3,0.000795,B
r2-m1-R11-l-s2-nr,claude-fable-5-1,R11,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,124,3,0.000695,A
r2-m1-R11-l-s2-wr,claude-fable-5-1,R11,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,144,3,0.000795,A
r2-m1-R11-l-s3-nr,claude-fable-5-1,R11,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,124,3,0.000695,B
r2-m1-R11-l-s3-wr,claude-fable-5-1,R11,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,144,3,0.000795,B
r2-m1-R11-u-s0-nr,claude-fable-5-1,R11,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,100,3,0.000575,B
r2-m1-R11-u-s0-wr,claude-fable-5-1,R11,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,116,3,0.000655,B
r2-m1-R11-u-s1-nr,claude-fable-5-1,R11,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,103,3,0.00059,B
r2-m1-R11-u-s1-wr,claude-fable-5-1,R11,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,123,3,0.00069,B
r2-m1-R11-u-s2-nr,claude-fable-5-1,R11,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,100,3,0.000575,B
r2-m1-R11-u-s2-wr,claude-fable-5-1,R11,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,116,3,0.000655,B
r2-m1-R11-u-s3-nr,claude-fable-5-1,R11,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,103,3,0.00059,B
r2-m1-R11-u-s3-wr,claude-fable-5-1,R11,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,123,3,0.00069,B
r2-m1-R17-l-s0-nr,claude-fable-5-1,R17,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R17-l-s0-wr,claude-fable-5-1,R17,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,137,3,0.00076,A
r2-m1-R17-l-s1-nr,claude-fable-5-1,R17,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R17-l-s1-wr,claude-fable-5-1,R17,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,137,3,0.00076,B
r2-m1-R17-l-s2-nr,claude-fable-5-1,R17,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R17-l-s2-wr,claude-fable-5-1,R17,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,137,3,0.00076,A
r2-m1-R17-l-s3-nr,claude-fable-5-1,R17,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R17-l-s3-wr,claude-fable-5-1,R17,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,137,3,0.00076,B
r2-m1-R17-u-s0-nr,claude-fable-5-1,R17,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R17-u-s0-wr,claude-fable-5-1,R17,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,116,3,0.000655,A
r2-m1-R17-u-s1-nr,claude-fable-5-1,R17,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R17-u-s1-wr,claude-fable-5-1,R17,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,116,3,0.000655,B
r2-m1-R17-u-s2-nr,claude-fable-5-1,R17,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R17-u-s2-wr,claude-fable-5-1,R17,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,116,3,0.000655,A
r2-m1-R17-u-s3-nr,claude-fable-5-1,R17,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R17-u-s3-wr,claude-fable-5-1,R17,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,116,3,0.000655,B
r2-m1-R22-l-s0-nr,claude-fable-5-1,R22,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,132,3,0.000735,B
r2-m1-R22-l-s0-wr,claude-fable-5-1,R22,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,146,3,0.000805,B
r2-m1-R22-l-s1-nr,claude-fable-5-1,R22,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,128,3,0.000715,B
r2-m1-R22-l-s1-wr,claude-fable-5-1,R22,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,141,3,0.00078,B
r2-m1-R22-l-s2-nr,claude-fable-5-1,R22,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,132,3,0.000735,B
r2-m1-R22-l-s2-wr,claude-fable-5-1,R22,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,146,3,0.000805,B
r2-m1-R22-l-s3-nr,claude-fable-5-1,R22,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,128,3,0.000715,B
r2-m1-R22-l-s3-wr,claude-fable-5-1,R22,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,141,3,0.00078,B
r2-m1-R22-u-s0-nr,claude-fable-5-1,R22,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,111,3,0.00063,B
r2-m1-R22-u-s0-wr,claude-fable-5-1,R22,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,125,3,0.0007,B
r2-m1-R22-u-s1-nr,claude-fable-5-1,R22,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,107,3,0.00061,B
r2-m1-R22-u-s1-wr,claude-fable-5-1,R22,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,120,3,0.000675,B
r2-m1-R22-u-s2-nr,claude-fable-5-1,R22,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,111,3,0.00063,B
r2-m1-R22-u-s2-wr,claude-fable-5-1,R22,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,125,3,0.0007,B
r2-m1-R22-u-s3-nr,claude-fable-5-1,R22,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,107,3,0.00061,B
r2-m1-R22-u-s3-wr,claude-fable-5-1,R22,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,120,3,0.000675,B
r2-m1-R36-l-s0-nr,claude-fable-5-1,R36,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,113,3,0.00064,B
r2-m1-R36-l-s0-wr,claude-fable-5-1,R36,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,128,3,0.000715,B
r2-m1-R36-l-s1-nr,claude-fable-5-1,R36,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,114,3,0.000645,B
r2-m1-R36-l-s1-wr,claude-fable-5-1,R36,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,129,3,0.00072,B
r2-m1-R36-l-s2-nr,claude-fable-5-1,R36,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,114,3,0.000645,A
r2-m1-R36-l-s2-wr,claude-fable-5-1,R36,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,129,3,0.00072,A
r2-m1-R36-l-s3-nr,claude-fable-5-1,R36,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,114,3,0.000645,B
r2-m1-R36-l-s3-wr,claude-fable-5-1,R36,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,129,3,0.00072,B
r2-m1-R36-u-s0-nr,claude-fable-5-1,R36,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,92,3,0.000535,B
r2-m1-R36-u-s0-wr,claude-fable-5-1,R36,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,107,3,0.00061,B
r2-m1-R36-u-s1-nr,claude-fable-5-1,R36,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,93,3,0.00054,B
r2-m1-R36-u-s1-wr,claude-fable-5-1,R36,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,108,3,0.000615,B
r2-m1-R36-u-s2-nr,claude-fable-5-1,R36,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,92,3,0.000535,B
r2-m1-R36-u-s2-wr,claude-fable-5-1,R36,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,107,3,0.00061,B
r2-m1-R36-u-s3-nr,claude-fable-5-1,R36,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,92,3,0.000535,A
r2-m1-R36-u-s3-wr,claude-fable-5-1,R36,unlabeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,107,3,0.00061,A
r2-m1-R43-l-s0-nr,claude-fable-5-1,R43,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R43-l-s0-wr,claude-fable-5-1,R43,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,132,3,0.000735,A
r2-m1-R43-l-s1-nr,claude-fable-5-1,R43,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R43-l-s1-wr,claude-fable-5-1,R43,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,132,3,0.000735,B
r2-m1-R43-l-s2-nr,claude-fable-5-1,R43,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,115,3,0.00065,A
r2-m1-R43-l-s2-wr,claude-fable-5-1,R43,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,132,3,0.000735,A
r2-m1-R43-l-s3-nr,claude-fable-5-1,R43,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,115,3,0.00065,B
r2-m1-R43-l-s3-wr,claude-fable-5-1,R43,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,132,3,0.000735,B
r2-m1-R43-u-s0-nr,claude-fable-5-1,R43,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R43-u-s0-wr,claude-fable-5-1,R43,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,111,3,0.00063,A
r2-m1-R43-u-s1-nr,claude-fable-5-1,R43,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R43-u-s1-wr,claude-fable-5-1,R43,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,111,3,0.00063,B
r2-m1-R43-u-s2-nr,claude-fable-5-1,R43,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,94,3,0.000545,A
r2-m1-R43-u-s2-wr,claude-fable-5-1,R43,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,111,3,0.00063,A
r2-m1-R43-u-s3-nr,claude-fable-5-1,R43,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,94,3,0.000545,B
r2-m1-R43-u-s3-wr,claude-fable-5-1,R43,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,111,3,0.00063,B
r2-m1-R51-l-s0-nr,claude-fable-5-1,R51,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,125,3,0.0007,B
r2-m1-R51-l-s0-wr,claude-fable-5-1,R51,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,141,3,0.00078,B
r2-m1-R51-l-s1-nr,claude-fable-5-1,R51,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,131,3,0.00073,B
r2-m1-R51-l-s1-wr,claude-fable-5-1,R51,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,145,3,0.0008,B
r2-m1-R51-l-s2-nr,claude-fable-5-1,R51,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,125,3,0.0007,B
r2-m1-R51-l-s2-wr,claude-fable-5-1,R51,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,141,3,0.00078,B
r2-m1-R51-l-s3-nr,claude-fable-5-1,R51,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,131,3,0.00073,B
r2-m1-R51-l-s3-wr,claude-fable-5-1,R51,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,145,3,0.0008,B
r2-m1-R51-u-s0-nr,claude-fable-5-1,R51,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,104,3,0.000595,B
r2-m1-R51-u-s0-wr,claude-fable-5-1,R51,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,120,3,0.000675,B
r2-m1-R51-u-s1-nr,claude-fable-5-1,R51,unlabeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,104,3,0.000595,A
r2-m1-R51-u-s1-wr,claude-fable-5-1,R51,unlabeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,120,3,0.000675,A
r2-m1-R51-u-s2-nr,claude-fable-5-1,R51,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,104,3,0.000595,B
r2-m1-R51-u-s2-wr,claude-fable-5-1,R51,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,120,3,0.000675,B
r2-m1-R51-u-s3-nr,claude-fable-5-1,R51,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,104,3,0.000595,A
r2-m1-R51-u-s3-wr,claude-fable-5-1,R51,unlabeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-fable-5-1,120,3,0.000675,A
r2-m1-R60-l-s0-nr,claude-fable-5-1,R60,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,117,3,0.00066,B
r2-m1-R60-l-s0-wr,claude-fable-5-1,R60,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,130,3,0.000725,B
r2-m1-R60-l-s1-nr,claude-fable-5-1,R60,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,120,3,0.000675,B
r2-m1-R60-l-s1-wr,claude-fable-5-1,R60,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,138,3,0.000765,B
r2-m1-R60-l-s2-nr,claude-fable-5-1,R60,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,117,3,0.00066,B
r2-m1-R60-l-s2-wr,claude-fable-5-1,R60,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-fable-5-1,130,3,0.000725,B
r2-m1-R60-l-s3-nr,claude-fable-5-1,R60,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,120,3,0.000675,B
r2-m1-R60-l-s3-wr,claude-fable-5-1,R60,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,138,3,0.000765,B
r2-m1-R60-u-s0-nr,claude-fable-5-1,R60,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,99,3,0.00057,A
r2-m1-R60-u-s0-wr,claude-fable-5-1,R60,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,117,3,0.00066,A
r2-m1-R60-u-s1-nr,claude-fable-5-1,R60,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,99,3,0.00057,B
r2-m1-R60-u-s1-wr,claude-fable-5-1,R60,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,117,3,0.00066,B
r2-m1-R60-u-s2-nr,claude-fable-5-1,R60,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,99,3,0.00057,A
r2-m1-R60-u-s2-wr,claude-fable-5-1,R60,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,117,3,0.00066,A
r2-m1-R60-u-s3-nr,claude-fable-5-1,R60,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,99,3,0.00057,B
r2-m1-R60-u-s3-wr,claude-fable-5-1,R60,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,117,3,0.00066,B
r2-m1-R65-l-s0-nr,claude-fable-5-1,R65,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,140,3,0.000775,A
r2-m1-R65-l-s0-wr,claude-fable-5-1,R65,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,155,3,0.00085,A
r2-m1-R65-l-s1-nr,claude-fable-5-1,R65,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,140,3,0.000775,B
r2-m1-R65-l-s1-wr,claude-fable-5-1,R65,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,155,3,0.00085,B
r2-m1-R65-l-s2-nr,claude-fable-5-1,R65,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,140,3,0.000775,A
r2-m1-R65-l-s2-wr,claude-fable-5-1,R65,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-fable-5-1,155,3,0.00085,A
r2-m1-R65-l-s3-nr,claude-fable-5-1,R65,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,140,3,0.000775,B
r2-m1-R65-l-s3-wr,claude-fable-5-1,R65,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-fable-5-1,155,3,0.00085,B
